"FEATURE","CLEAN_FEAT","APPROVALDT","ORIGIN","DIAMETER","CENTER_LON","CENTER_LAT","TYPE","CODE","APPROVAL","MIN_LON","MAX_LON","MIN_LAT","MAX_LAT","ETHNICITY","CONTINENT","QUAD_NAME","QUAD_CODE","LINK"
"Piccolomini R","Piccolomini R","2006-01-01 00:00:00","Alessandro; Italian astronomer (1508-1578).","14.7205","35.3344445992303","-29.3214982966644","Satellite Feature","SF","Adopted by IAU","35.0559787750244","35.6129131317139","-29.5642223358154","-29.0787715911865","Italy","Europe","Fracastorius","LAC-97","http://planetarynames.wr.usgs.gov/Feature/12007"
"Piccolomini S","Piccolomini S","2006-01-01 00:00:00","Alessandro; Italian astronomer (1508-1578).","19.4854","34.0907946971351","-31.6361332545707","Satellite Feature","SF","Adopted by IAU","33.7133541107178","34.4682369232178","-31.9574279785156","-31.3148384094238","Italy","Europe","Fracastorius","LAC-97","http://planetarynames.wr.usgs.gov/Feature/12008"
"Pallas C","Pallas C","2006-01-01 00:00:00","Peter Simon; German-born Russian geologist, natural historian (1741-1811).","5.43602","358.87888851548","4.48837280023915","Satellite Feature","SF","Adopted by IAU","358.788980484009","358.968801498413","4.39874076843262","4.5780086517334","Germany","Europe","Mare Vaporum","LAC-59","http://planetarynames.wr.usgs.gov/Feature/11759"
"Pallas D","Pallas D","2006-01-01 00:00:00","Peter Simon; German-born Russian geologist, natural historian (1741-1811).","4.10064","357.366265052635","2.37098892871106","Satellite Feature","SF","Adopted by IAU","357.298593521118","357.433938980103","2.30337333679199","2.4386043548584","Germany","Europe","Mare Vaporum","LAC-59","http://planetarynames.wr.usgs.gov/Feature/11760"
"Pallas E","Pallas E","2006-01-01 00:00:00","Peter Simon; German-born Russian geologist, natural historian (1741-1811).","24.6007","358.528783676024","4.02955013716159","Satellite Feature","SF","Adopted by IAU","358.122152328491","358.935419082642","3.6239070892334","4.43519401550293","Germany","Europe","Mare Vaporum","LAC-59","http://planetarynames.wr.usgs.gov/Feature/11761"
"Pallas F","Pallas F","2006-01-01 00:00:00","Peter Simon; German-born Russian geologist, natural historian (1741-1811).","18.192","358.608664188191","3.51312692314926","Satellite Feature","SF","Adopted by IAU","358.308137893677","358.90919303894","3.21315956115723","3.81309700012207","Germany","Europe","Mare Vaporum","LAC-59","http://planetarynames.wr.usgs.gov/Feature/11762"
"Pallas H","Pallas H","2006-01-01 00:00:00","Peter Simon; German-born Russian geologist, natural historian (1741-1811).","4.8205","358.411420639825","4.64262406083734","Satellite Feature","SF","Adopted by IAU","358.331678390503","358.491167068481","4.56313896179199","4.72210884094238","Germany","Europe","Mare Vaporum","LAC-59","http://planetarynames.wr.usgs.gov/Feature/11763"
"Pallas N","Pallas N","2006-01-01 00:00:00","Peter Simon; German-born Russian geologist, natural historian (1741-1811).","5.34014","0.48988213123184","7.01766306221419","Satellite Feature","SF","Adopted by IAU","0.401166915893555","0.57859992980957","6.92960929870605","7.1057186126709","Germany","Europe","Mare Vaporum","LAC-59","http://planetarynames.wr.usgs.gov/Feature/11764"
"Pallas V","Pallas V","2006-01-01 00:00:00","Peter Simon; German-born Russian geologist, natural historian (1741-1811).","2.54758","358.414748665132","1.67351863960398","Satellite Feature","SF","Adopted by IAU","358.372724533081","358.456773757935","1.63151359558105","1.71552467346191","Germany","Europe","Mare Vaporum","LAC-59","http://planetarynames.wr.usgs.gov/Feature/11765"
"Pallas W","Pallas W","2006-01-01 00:00:00","Peter Simon; German-born Russian geologist, natural historian (1741-1811).","3.47468","358.743358371484","3.59821750887263","Satellite Feature","SF","Adopted by IAU","358.685953140259","358.80076789856","3.54092597961426","3.6555118560791","Germany","Europe","Mare Vaporum","LAC-59","http://planetarynames.wr.usgs.gov/Feature/11766"
"Pallas X","Pallas X","2006-01-01 00:00:00","Peter Simon; German-born Russian geologist, natural historian (1741-1811).","2.87281","356.765092399686","5.13742632959596","Satellite Feature","SF","Adopted by IAU","356.717535018921","356.812654495239","5.09005928039551","5.1847972869873","Germany","Europe","Mare Vaporum","LAC-59","http://planetarynames.wr.usgs.gov/Feature/11767"
"Palmieri A","Palmieri A","2006-01-01 00:00:00","Luigi; Italian physicist, mathematician (1807-1896).","20.8507","311.47967500567","-32.2530542106526","Satellite Feature","SF","Adopted by IAU","311.073156356812","311.886198043823","-32.5662879943848","-31.9398193359375","Italy","Europe","Schickard","LAC-110","http://planetarynames.wr.usgs.gov/Feature/11768"
"Palmieri B","Palmieri B","2006-01-01 00:00:00","Luigi; Italian physicist, mathematician (1807-1896).","9.68505","311.684185666723","-30.8416739369859","Satellite Feature","SF","Adopted by IAU","311.498140335083","311.870233535767","-31.0013694763184","-30.6819763183594","Italy","Europe","Mare Humorum","LAC-93","http://planetarynames.wr.usgs.gov/Feature/11769"
"Palmieri E","Palmieri E","2006-01-01 00:00:00","Luigi; Italian physicist, mathematician (1807-1896).","14.2195","311.365520485808","-29.2278181066568","Satellite Feature","SF","Adopted by IAU","311.096857070923","311.634187698364","-29.4622821807861","-28.9933528900146","Italy","Europe","Mare Humorum","LAC-93","http://planetarynames.wr.usgs.gov/Feature/11770"
"Perel'man S","Perel man S","2006-01-01 00:00:00","Yakov Isidorovich; Soviet rocketry scientist (1882-1942).","23.5745","104.455714293422","-24.2792881631385","Satellite Feature","SF","Adopted by IAU","104.029893875122","104.881536483765","-24.668004989624","-23.8905696868896","Soviet","Europe","Hilbert","LAC-100","http://planetarynames.wr.usgs.gov/Feature/11905"
"Palmieri G","Palmieri G","2006-01-01 00:00:00","Luigi; Italian physicist, mathematician (1807-1896).","8.88329","312.203918512332","-32.57808291758","Satellite Feature","SF","Adopted by IAU","312.038236618042","312.369501113892","-32.7114276885986","-32.4447593688965","Italy","Europe","Schickard","LAC-110","http://planetarynames.wr.usgs.gov/Feature/11771"
"Palmieri H","Palmieri H","2006-01-01 00:00:00","Luigi; Italian physicist, mathematician (1807-1896).","18.9971","312.223519353761","-31.5611353708859","Satellite Feature","SF","Adopted by IAU","311.855642318726","312.591398239136","-31.8743782043457","-31.2478923797607","Italy","Europe","Mare Humorum","LAC-93","http://planetarynames.wr.usgs.gov/Feature/11772"
"Palmieri J","Palmieri J","2006-01-01 00:00:00","Luigi; Italian physicist, mathematician (1807-1896).","10.5171","310.578196689317","-33.6790333680135","Satellite Feature","SF","Adopted by IAU","310.369806289673","310.786588668823","-33.8524475097656","-33.5056171417236","Italy","Europe","Schickard","LAC-110","http://planetarynames.wr.usgs.gov/Feature/11773"
"Paneth A","Paneth A","2006-01-01 00:00:00","Friedrich Adolf; German chemist (1887-1958).","47.8166","266.109679971927","64.8627447484804","Satellite Feature","SF","Adopted by IAU","264.253293991089","267.966070175171","64.0742855072021","65.6512050628662","Germany","Europe","Brianchon","LAC-9","http://planetarynames.wr.usgs.gov/Feature/11774"
"Paneth K","Paneth K","2006-01-01 00:00:00","Friedrich Adolf; German chemist (1887-1958).","30.8732","267.182909221767","61.4925651044988","Satellite Feature","SF","Adopted by IAU","266.11036491394","268.241292953491","60.9843692779541","62.0025005340576","Germany","Europe","Omar Khayyam","LAC-21","http://planetarynames.wr.usgs.gov/Feature/11775"
"Paneth W","Paneth W","2006-01-01 00:00:00","Friedrich Adolf; German chemist (1887-1958).","29.0042","258.611881770356","64.7387943500169","Satellite Feature","SF","Adopted by IAU","257.5960521698","259.630163192749","64.2657489776611","65.2118053436279","Germany","Europe","Brianchon","LAC-9","http://planetarynames.wr.usgs.gov/Feature/11776"
"Pannekoek A","Pannekoek A","2006-01-01 00:00:00","Antonie; Dutch astronomer (1873-1960).","29.0034","141.24057215583","-1.0430270410851","Satellite Feature","SF","Adopted by IAU","140.790536880493","141.690629959106","-1.46406173706055","-0.621988296508789","Netherlands (Dutch)","Europe","Dellinger","LAC-84","http://planetarynames.wr.usgs.gov/Feature/11777"
"Pannekoek D","Pannekoek D","2006-01-01 00:00:00","Antonie; Dutch astronomer (1873-1960).","29.8555","143.559506498243","-2.26494968643701","Satellite Feature","SF","Adopted by IAU","143.110036849976","144.008905410767","-2.74417114257812","-1.78576278686523","Netherlands (Dutch)","Europe","Dellinger","LAC-84","http://planetarynames.wr.usgs.gov/Feature/11778"
"Pannekoek R","Pannekoek R","2006-01-01 00:00:00","Antonie; Dutch astronomer (1873-1960).","72.6433","138.532015142204","-5.33387807779662","Satellite Feature","SF","Adopted by IAU","137.32908821106","139.736742019653","-6.53283309936523","-4.13706398010254","Netherlands (Dutch)","Europe","Dellinger","LAC-84","http://planetarynames.wr.usgs.gov/Feature/11779"
"Pannekoek S","Pannekoek S","2006-01-01 00:00:00","Antonie; Dutch astronomer (1873-1960).","15.2866","140.234012629784","-4.37177766914913","Satellite Feature","SF","Adopted by IAU","139.981218338013","140.486810684204","-4.62383842468262","-4.11971664428711","Netherlands (Dutch)","Europe","Dellinger","LAC-84","http://planetarynames.wr.usgs.gov/Feature/11780"
"Pannekoek T","Pannekoek T","2006-01-01 00:00:00","Antonie; Dutch astronomer (1873-1960).","22.5101","138.479764166543","-4.27179414707483","Satellite Feature","SF","Adopted by IAU","138.107557296753","138.851972579956","-4.6429615020752","-3.90062522888184","Netherlands (Dutch)","Europe","Dellinger","LAC-84","http://planetarynames.wr.usgs.gov/Feature/11781"
"Papaleksi Q","Papaleksi Q","2006-01-01 00:00:00","Nikolaj Dmitrievich; Soviet physicist (1880-1947).","12.1831","162.509970183353","9.58354212538315","Satellite Feature","SF","Adopted by IAU","162.306505203247","162.713438034058","9.38265800476074","9.7844295501709","Soviet","Europe","Mandel'shtam","LAC-67","http://planetarynames.wr.usgs.gov/Feature/11782"
"Paracelsus C","Paracelsus C","2006-01-01 00:00:00","Philippus Aureolus Theophrastus Bombast von Hohenheim; Swiss-German doctor, chemist (1493-1541).","23.8019","165.297644483065","-21.5386526449367","Satellite Feature","SF","Adopted by IAU","164.875757217407","165.719533920288","-21.9311218261719","-21.146183013916","Austria","Europe","O'Day","LAC-103","http://planetarynames.wr.usgs.gov/Feature/11783"
"Paracelsus E","Paracelsus E","2006-01-01 00:00:00","Philippus Aureolus Theophrastus Bombast von Hohenheim; Swiss-German doctor, chemist (1493-1541).","62.6109","167.301546527341","-22.5937856372547","Satellite Feature","SF","Adopted by IAU","166.177400588989","168.41810798645","-23.6290645599365","-21.564208984375","Austria","Europe","O'Day","LAC-103","http://planetarynames.wr.usgs.gov/Feature/11784"
"Paracelsus G","Paracelsus G","2006-01-01 00:00:00","Philippus Aureolus Theophrastus Bombast von Hohenheim; Swiss-German doctor, chemist (1493-1541).","25.8934","165.981026829436","-24.4262628521928","Satellite Feature","SF","Adopted by IAU","165.511873245239","166.45018196106","-24.8532180786133","-23.9993076324463","Austria","Europe","O'Day","LAC-103","http://planetarynames.wr.usgs.gov/Feature/11785"
"Paracelsus H","Paracelsus H","2006-01-01 00:00:00","Philippus Aureolus Theophrastus Bombast von Hohenheim; Swiss-German doctor, chemist (1493-1541).","9.72837","166.341381102322","-25.8241423591242","Satellite Feature","SF","Adopted by IAU","166.163175582886","166.519590377808","-25.9845523834229","-25.6637306213379","Austria","Europe","O'Day","LAC-103","http://planetarynames.wr.usgs.gov/Feature/11786"
"Paracelsus N","Paracelsus N","2006-01-01 00:00:00","Philippus Aureolus Theophrastus Bombast von Hohenheim; Swiss-German doctor, chemist (1493-1541).","8.36869","162.125046327001","-25.3150225675024","Satellite Feature","SF","Adopted by IAU","161.972398757935","162.277696609497","-25.4530124664307","-25.1770305633545","Austria","Europe","O'Day","LAC-103","http://planetarynames.wr.usgs.gov/Feature/11788"
"Paracelsus P","Paracelsus P","2006-01-01 00:00:00","Philippus Aureolus Theophrastus Bombast von Hohenheim; Swiss-German doctor, chemist (1493-1541).","63.7808","161.879717393709","-24.7878445859121","Satellite Feature","SF","Adopted by IAU","160.716390609741","163.038057327271","-25.8437919616699","-23.7403259277344","Austria","Europe","O'Day","LAC-103","http://planetarynames.wr.usgs.gov/Feature/11789"
"Paracelsus Y","Paracelsus Y","2006-01-01 00:00:00","Philippus Aureolus Theophrastus Bombast von Hohenheim; Swiss-German doctor, chemist (1493-1541).","25.691","162.957240650099","-21.421214657236","Satellite Feature","SF","Adopted by IAU","162.502191543579","163.41229057312","-21.8448314666748","-20.9975967407227","Austria","Europe","O'Day","LAC-103","http://planetarynames.wr.usgs.gov/Feature/11790"
"Paraskevopoulos E","Paraskevopoulos E","2006-01-01 00:00:00","John Stefanos; Greek-American astronomer (1889-1951).","26.0384","210.274181064537","50.2809116379832","Satellite Feature","SF","Adopted by IAU","209.619806289673","210.929891586304","49.8933773040771","50.6685123443604","Greek","Europe","Birkhoff","LAC-19","http://planetarynames.wr.usgs.gov/Feature/11791"
"Paraskevopoulos H","Paraskevopoulos H","2006-01-01 00:00:00","John Stefanos; Greek-American astronomer (1889-1951).","54.5085","212.398870976545","49.4747546992675","Satellite Feature","SF","Adopted by IAU","211.026681900024","213.794969558716","48.5814647674561","50.3790874481201","Greek","Europe","Birkhoff","LAC-19","http://planetarynames.wr.usgs.gov/Feature/11792"
"Paraskevopoulos N","Paraskevopoulos N","2006-01-01 00:00:00","John Stefanos; Greek-American astronomer (1889-1951).","23.8","208.861410221037","46.9295675588771","Satellite Feature","SF","Adopted by IAU","208.289175033569","209.433256149292","46.5331859588623","47.3260593414307","Greek","Europe","Fowler","LAC-34","http://planetarynames.wr.usgs.gov/Feature/11793"
"Paraskevopoulos Q","Paraskevopoulos Q","2006-01-01 00:00:00","John Stefanos; Greek-American astronomer (1889-1951).","34.375","207.499508805766","48.1863041475505","Satellite Feature","SF","Adopted by IAU","206.653791427612","208.354467391968","47.6207675933838","48.7543888092041","Greek","Europe","Birkhoff","LAC-19","http://planetarynames.wr.usgs.gov/Feature/11794"
"Paraskevopoulos R","Paraskevopoulos R","2006-01-01 00:00:00","John Stefanos; Greek-American astronomer (1889-1951).","20.5476","204.755094001428","48.2808168915196","Satellite Feature","SF","Adopted by IAU","204.247339248657","205.265920639038","47.9428043365479","48.6204204559326","Greek","Europe","Birkhoff","LAC-19","http://planetarynames.wr.usgs.gov/Feature/11795"
"Paraskevopoulos S","Paraskevopoulos S","2006-01-01 00:00:00","John Stefanos; Greek-American astronomer (1889-1951).","71.4503","204.737545026518","48.5661138129783","Satellite Feature","SF","Adopted by IAU","202.975797653198","206.540498733521","47.3937969207764","49.7501468658447","Greek","Europe","Birkhoff","LAC-19","http://planetarynames.wr.usgs.gov/Feature/11796"
"Paraskevopoulos U","Paraskevopoulos U","2006-01-01 00:00:00","John Stefanos; Greek-American astronomer (1889-1951).","30.042","204.933920374638","50.0886908984004","Satellite Feature","SF","Adopted by IAU","204.253583908081","205.613679885864","49.5947589874268","50.5826168060303","Greek","Europe","Birkhoff","LAC-19","http://planetarynames.wr.usgs.gov/Feature/11797"
"Paraskevopoulos X","Paraskevopoulos X","2006-01-01 00:00:00","John Stefanos; Greek-American astronomer (1889-1951).","26.0252","207.675531703264","53.288380627589","Satellite Feature","SF","Adopted by IAU","207.018640518188","208.332807540894","52.8601932525635","53.7165699005127","Greek","Europe","Birkhoff","LAC-19","http://planetarynames.wr.usgs.gov/Feature/11798"
"Paraskevopoulos Y","Paraskevopoulos Y","2006-01-01 00:00:00","John Stefanos; Greek-American astronomer (1889-1951).","48.0945","209.115144762106","52.9465178721283","Satellite Feature","SF","Adopted by IAU","207.803258895874","210.434888839722","52.1536884307861","53.7397441864014","Greek","Europe","Birkhoff","LAC-19","http://planetarynames.wr.usgs.gov/Feature/11799"
"Parenago T","Parenago T","2006-01-01 00:00:00","Pavel Petrovich; Soviet astronomer (1906-1960).","17.4335","249.035579659426","25.936001761991","Satellite Feature","SF","Adopted by IAU","248.71591758728","249.35524559021","25.6485424041748","26.2234630584717","Soviet","Europe","Fersman","LAC-53","http://planetarynames.wr.usgs.gov/Feature/11800"
