NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGHTKM;WIDEKM;LENGHTMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
MCMATH J;Crater;??;Francis C. McMath;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;astronomer;USA;American;20;20 th century;??;1867;??;1938;??;-163,3;163,3 ° West;14,8;14,8 ° North;North-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;36;36;21;21;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MCMATH M;Crater;??;Francis C. McMath;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;astronomer;USA;American;20;20 th century;??;1867;??;1938;??;-165,5;165,5 ° West;16,1;16,1 ° North;North-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;15;15;9;9;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MCMATH P;Crater;??;Francis C. McMath;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;astronomer;USA;American;20;20 th century;??;1867;??;1938;??;-168,6;168,6 ° West;13,4;13,4 ° North;North-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;28;28;16;16;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MCMATH Q;Crater;??;Francis C. McMath;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;astronomer;USA;American;20;20 th century;??;1867;??;1938;??;-167,7;167,7 ° West;14,5;14,5 ° North;North-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;20;20;12;12;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MCNALLY T;Crater;??;Paul A. McNally;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;astronomer;USA;American;20;20 th century;??;1890;??;1955;??;-129;129 ° West;22,3;22,3 ° North;North-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;19;19;11;11;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MCNALLY Y;Crater;??;Paul A. McNally;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;astronomer;USA;American;20;20 th century;??;1890;??;1955;??;-127,5;127,5 ° West;24,2;24,2 ° North;North-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;22;22;13;13;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MECHNIKOV C;Crater;??;Il'ya I. Mechnikov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;doctor;Russia;Russian;20;20 th century;??;1845;??;1916;Bacteriologist instaled in France. Nobel laureate.;-148;148 ° West;-9,9;9,9 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;35;35;21;21;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MECHNIKOV D;Crater;??;Il'ya I. Mechnikov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;doctor;Russia;Russian;20;20 th century;??;1845;??;1916;Bacteriologist instaled in France. Nobel laureate.;-147,2;147,2 ° West;-10,2;10,2 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;53;53;31;31;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MECHNIKOV F;Crater;??;Il'ya I. Mechnikov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;doctor;Russia;Russian;20;20 th century;??;1845;??;1916;Bacteriologist instaled in France. Nobel laureate.;-145;145 ° West;-11,3;11,3 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;30;30;18;18;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MECHNIKOV G;Crater;??;Il'ya I. Mechnikov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;doctor;Russia;Russian;20;20 th century;??;1845;??;1916;Bacteriologist instaled in France. Nobel laureate.;-146,6;146,6 ° West;-11,8;11,8 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;17;17;10;10;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MECHNIKOV U;Crater;??;Il'ya I. Mechnikov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;doctor;Russia;Russian;20;20 th century;??;1845;??;1916;Bacteriologist instaled in France. Nobel laureate.;-150,9;150,9 ° West;-10,6;10,6 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;30;30;18;18;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MECHNIKOV Z;Crater;??;Il'ya I. Mechnikov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;doctor;Russia;Russian;20;20 th century;??;1845;??;1916;Bacteriologist instaled in France. Nobel laureate.;-149,2;149,2 ° West;-9,3;9,3 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;21;21;12;12;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MEES A;Crater;??;Charles Edouard Kenneth Mees;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;chemist;USA;American;20;20 th century;Wellingborough;1882;Honolulu;1960;Inventor of infrared sensible photographic emulsions in 1912.;-95,2;95,2 ° West;15,7;15,7 ° North;North-West;Not defined;??;;No map or picture;No map or picture;No map or picture;No article;??;36;36;21;21;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Circular formation located on librations zone of farside.;;;;1;Low interest or difficult formation;14;Full Moon;Six days after Last Quarter;30;10x binoculars;50 mm refractor
MEES J;Crater;??;Charles Edouard Kenneth Mees;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;chemist;USA;American;20;20 th century;Wellingborough;1882;Honolulu;1960;Inventor of infrared sensible photographic emulsions in 1912.;-94,7;94,7 ° West;12,3;12,3 ° North;North-West;Not defined;??;;No map or picture;No map or picture;No map or picture;No article;??;26;26;15;15;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Circular formation located on librations zone of farside.;;;;1;Low interest or difficult formation;14;Full Moon;Six days after Last Quarter;30;10x binoculars;50 mm refractor
MEES Y;Crater;??;Charles Edouard Kenneth Mees;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;chemist;USA;American;20;20 th century;Wellingborough;1882;Honolulu;1960;Inventor of infrared sensible photographic emulsions in 1912.;-96,6;96,6 ° West;15,7;15,7 ° North;North-West;Not defined;??;;No map or picture;No map or picture;No map or picture;No article;??;85;85;50;50;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Circular formation located on librations zone of farside.;;;;1;Low interest or difficult formation;14;Full Moon;Six days after Last Quarter;30;10x binoculars;50 mm refractor
MEGGERS S;Crater;??;William F. Meggers;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;physicist;USA;American;20;20 th century;??;1888;??;1968;??;119,8;119,8 ° East;24;24 ° North;North-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;42;42;25;25;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MEITNER A;Crater;??;Lise Meitner;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;physicist;Austria;Austrian;20;20 th century;Vienna;1878;Cambridge;1968;Discovery of protactinium with O. Hahn in 1917. Numerous works on elements transmutation and uranium fission.;113,5;113,5 ° East;-8,1;8,1 ° South;South-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;17;17;10;10;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MEITNER C;Crater;??;Lise Meitner;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;physicist;Austria;Austrian;20;20 th century;Vienna;1878;Cambridge;1968;Discovery of protactinium with O. Hahn in 1917. Numerous works on elements transmutation and uranium fission.;113,7;113,7 ° East;-9,7;9,7 ° South;South-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;19;19;11;11;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MEITNER H;Crater;??;Lise Meitner;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;physicist;Austria;Austrian;20;20 th century;Vienna;1878;Cambridge;1968;Discovery of protactinium with O. Hahn in 1917. Numerous works on elements transmutation and uranium fission.;116;116 ° East;-11,9;11,9 ° South;South-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;13;13;8;8;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MEITNER J;Crater;??;Lise Meitner;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;physicist;Austria;Austrian;20;20 th century;Vienna;1878;Cambridge;1968;Discovery of protactinium with O. Hahn in 1917. Numerous works on elements transmutation and uranium fission.;115,1;115,1 ° East;-12,1;12,1 ° South;South-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;15;15;9;9;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MEITNER R;Crater;??;Lise Meitner;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;physicist;Austria;Austrian;20;20 th century;Vienna;1878;Cambridge;1968;Discovery of protactinium with O. Hahn in 1917. Numerous works on elements transmutation and uranium fission.;109,4;109,4 ° East;-12;12 ° South;South-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;16;16;9;9;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MENDEL B;Crater;??;Gregor Johann Mendel;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;Botanist;Austria;Austrian;19;19 th century;Heizendorf;1822;Brno;1884;Priest on 1843. Works on plants hybridation. Pblishing of a famous document on 1866. Founder of genetics.;-107,7;107,7 ° West;-46,5;46,5 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;18;18;11;11;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MENDEL J;Crater;??;Gregor Johann Mendel;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;Botanist;Austria;Austrian;19;19 th century;Heizendorf;1822;Brno;1884;Priest on 1843. Works on plants hybridation. Pblishing of a famous document on 1866. Founder of genetics.;-107,4;107,4 ° West;-51,6;51,6 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;58;58;34;34;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MENDEL V;Crater;??;Gregor Johann Mendel;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;Botanist;Austria;Austrian;19;19 th century;Heizendorf;1822;Brno;1884;Priest on 1843. Works on plants hybridation. Pblishing of a famous document on 1866. Founder of genetics.;-116,7;116,7 ° West;-46,7;46,7 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;66;66;39;39;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
MENDELEEV P;Crater;??;Dmitrij Ivanovitch Mendeleev;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;chemist;Russia;Russian;19;19 th century;Tobolsk;1834;Saint-Petersburg;1907;Numerous works on gases and air. Author of a chemistry treaty on 1868 and of the famous periodical classification of elements on 1869.;139,4;139,4 ° East;2,7;2,7 ° North;North-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;29;29;17;17;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
