NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
BABCOCK;AA0413N09414E;0413N09414;AA;Cràter;;;;Harold D. Babcock;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Estats Units;americà;20;segle 20è;??;1882;??;1968;??;94.135661;94.135661;94.136° East;4.134336;4.134° North;Zona libracions;Nord-Est;;III;Mare Marginis;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;99;99;58;58;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;1;2 dies després de la Lluna Nova;1 dia després de la Lluna Plena;30;Prismàtics 10X;Ullera de 50 mm;Babcock;Babcock;535;95.2773;4.134335661;94.13566063;5.795881271;2.65363121;95.70989037;92.5614872;LOLA2011;North America;American;Crater, craters;AA;Babcock;LAC-64;Adopted by IAU;01.01.1970 00:00;;Harold Delos. American astronomer, physicist (1882-1968).;http://planetarynames.wr.usgs.gov/Feature/535
BACKLUND;AA1622S10335E;1622S10335;AA;Cràter;;;;Oscar A. Backlund;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Suècia;suec;19;segle 19è;Karlstad;1846;Poulkovo;1916;Director de l'observatori de Pulkovo en 1895. Estudi de la mecànica celest.;103.346632;103.346632;103.347° East;-16.217044;16.217° South;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;II-196-H3 II-196-M;75;75;44;44;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;1;2 dies després de la Lluna Nova;1 dia després de la Lluna Plena;30;Prismàtics 10X;Ullera de 50 mm;Backlund;Backlund;542;75.4624;-16.21704407;103.3466323;-14.97265625;-17.4614315;104.6415958;102.0517063;LOLA2011;Europe;Russia;Crater, craters;AA;Hilbert;LAC-100;Adopted by IAU;01.01.1970 00:00;;Jöns Oskar. Russian astronomer (1846-1916).;http://planetarynames.wr.usgs.gov/Feature/542
BALANDIN;AA1894S15258E;1894S15258;AA;Cràter;;;;A. A. Balandin;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Químic;URSS;soviètic;20;segle 20è;??;1914;??;1971;??;152.583551;152.583551;152.584° East;-18.941865;18.942° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;12;12;7;7;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Balandin;Balandin;569;11.8059;-18.94186494;152.5835515;-18.7471981;-19.13653183;152.7896099;152.3774967;LOLA2011;Europe;Soviet;Crater, craters;AA;O'Day;LAC-103;Adopted by IAU;01.01.1976 00:00;;Aleksey Aleksandrovich. Soviet chemist (1898-1967).;http://planetarynames.wr.usgs.gov/Feature/569
BALDET;AA5332S15196W;5332S15196;AA;Cràter;;;;Francois Baldet;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;França;francès;20;segle 20è;??;1885;??;1964;??;-151.959755;208.040245;151.960° West;-53.319916;53.320° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-030-H1;55;55;32;32;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Baldet;Baldet;574;55.7589;-53.31991595;208.040245;-52.40049553;-54.23933601;209.5806828;206.4996738;LOLA2011;Europe;France;Crater, craters;AA;Minkowski;LAC-133;Adopted by IAU;01.01.1970 00:00;;Fernand. French astronomer (1885-1964).;http://planetarynames.wr.usgs.gov/Feature/574
BARBIER;AA2385S15793E;2385S15793;AA;Cràter;;;;Daniel Barbier;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrofísic;França;francès;20;segle 20è;Lió;1907;Manosque;1965;Estudi sobre la espectrofotometria estel·lar. Classificació espectral dels estels amb D.Chalonge. Organitzador d'una xarxa internacional de vigilància de la lluminositat de l'atmosfera.;157.933664;157.933664;157.934° East;-23.85027;23.850° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;II-075-M II-075-H2;66;66;39;39;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Barbier;Barbier;605;65.3766;-23.85027046;157.933664;-22.77223396;-24.92830658;159.1138935;156.7534466;LOLA2011;Europe;France;Crater, craters;AA;O'Day;LAC-103;Adopted by IAU;01.01.1970 00:00;;Daniel. French astronomer (1907-1965).;http://planetarynames.wr.usgs.gov/Feature/605
BARRINGER;AA2822S15043W;2822S15043;AA;Cràter;;;;Daniel M. Barringer;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Geòleg;Estats Units;americà;20;segle 20è;??;1860;??;1929;Estudi del Meteor Crater en Arizona. Autor de l'origen meteorític dels cràters lunars.;-150.430619;209.569381;150.431° West;-28.218062;28.218° South;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-030-H2;68;68;40;40;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Barringer;Barringer;616;66.8931;-28.21806202;209.5693814;-27.11945152;-29.32555008;210.8155766;208.3124981;LOLA2011;North America;American;Crater, craters;AA;Mohorovicic;LAC-105;Adopted by IAU;01.01.1970 00:00;;Daniel Moreau. American engineer, geologist (1860-1929).;http://planetarynames.wr.usgs.gov/Feature/616
BAWA;AA2528S10256E;2528S10256;AA;Cràter;;;;Bawa;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Nom propi femení;Àfrica;africà;;;;;;;;102.558586;102.558586;102.559° East;-25.27697;25.277° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;10;10;6;6;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Bawa;Bawa;644;1.57104;-25.27696954;102.5585856;-25.25190353;-25.30203438;102.5721264;102.5450497;LOLA2011;;;Crater, craters;AA;Hilbert;LAC-100;Adopted by IAU;01.01.1976 00:00;;African male name.;http://planetarynames.wr.usgs.gov/Feature/644
BECQUEREL;AA4079N12950E;4079N12950;AA;Cràter;;;;Antoine H. Becquerel;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;França;francès;19;segle 19è;Châtilon sur Loing;1788;París;1878;Descobridor de la piezoelectricitat en 1819 i de la pila fotovoltaica en 1839. Inventor de l'actinòmetre electroquímic. ;129.501339;129.501339;129.501° East;40.794549;40.795° North;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;65;65;38;38;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Becquerel;Becquerel;654;62.8566;40.79454882;129.501339;41.83098793;39.75811195;130.869833;128.1328487;LOLA2011;Europe;France;Crater, craters;AA;Millikan;LAC-30;Adopted by IAU;01.01.1970 00:00;;Antoine-Henri. French physicist. Nobel laureate (1852-1908).;http://planetarynames.wr.usgs.gov/Feature/654
BECVAR;AA0257S12507E;0257S12507;AA;Cràter;;;;Antonin Becvar;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Txecoslovàquia;txecoslovac;20;segle 20è;??;1901;??;1965;Autor de diversos atles celests i estel·lars.;125.073305;125.073305;125.073° East;-2.573963;2.574° South;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-158-M V-163-M;67;67;39;39;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Bečvář;Becvar;727;66.6197;-2.573963143;125.0733051;-1.475431442;-3.672492981;126.1730061;123.9735241;LOLA2011;Europe;Czechoslovakia;Crater, craters;AA;Langemak;LAC-83;Adopted by IAU;01.01.1970 00:00;;Antonin. Czechoslovakian astronomer (1901-1965).;http://planetarynames.wr.usgs.gov/Feature/727
BEIJERINCK;AA1340S15184E;1340S15184;AA;Cràter;;;;Martinus W. Beijerink;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Botànic;Països Baixos;holandès;20;segle 20è;??;1851;??;1931;??;151.837498;151.837498;151.837° East;-13.40156;13.402° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;70;70;41;41;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Beijerinck;Beijerinck;664;76.7658;-13.40156026;151.8374983;-12.13577271;-14.66734695;153.1385174;150.5364819;LOLA2011;Europe;Netherlands (Dutch);Crater, craters;AA;Keeler;LAC-85;Adopted by IAU;01.01.1970 00:00;;Martinus Willem. Dutch botanist (1851-1931).;http://planetarynames.wr.usgs.gov/Feature/664
BELL;AA2198N09653W;2198N09653;AA;Cràter;;;;Alexander G. Bell;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Inventor;Regne Unit;escocès;20;segle 20è;Edimburg;1847;Baddeck;1922;Professor de fisiologia vocal a Boston, 1873. Inventor del telèfon a 1876.;-96.531822;263.468178;96.532° West;21.978152;21.978° North;Zona libracions;Nord-Oest;;VIII;Röntgen;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;IV-196-H3;86;86;51;51;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;14;Lluna Plena;6 dies després del Quart Minvant;30;Prismàtics 10X;Ullera de 50 mm;Bell;Bell;672;86.3335;21.97815202;263.4681783;23.40172768;20.55457878;265.0027981;261.9334927;LOLA2011;Europe;Scotland;Crater, craters;AA;Robertson;LAC-54;Adopted by IAU;01.01.1970 00:00;;Alexander Graham. Scottish-American inventor (1847-1922).;http://planetarynames.wr.usgs.gov/Feature/672
BELLINSGAUZEN;AA6072S16485W;6072S16485;AA;Cràter;;;;Faddey F. Bellingshausen;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Explorador;Rússia;rus;19;segle 19è;??;1778;??;1852;??;-164.849327;195.150673;164.849° West;-60.716279;60.716° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;63;63;37;37;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Bellinsgauzen (Bellingshausen);Bellinsgauzen  Bellingshausen;674;63.2287;-60.71627857;195.1506735;-59.67371178;-61.75884247;197.2781925;193.0232677;LOLA2011;Europe;Russia;Crater, craters;AA;Minkowski;LAC-133;Adopted by IAU;01.01.1970 00:00;;Faddei Faddeevich. Russian explorer (1778-1852).;http://planetarynames.wr.usgs.gov/Feature/674
BELOPOL'SKIY;AA1725S12823W;1725S12823;AA;Cràter;;;;Aristarch A. Belopol'skiy;UAI 1971 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;URSS;soviètic;20;segle 20è;??;1854;??;1934;??;-128.234027;231.765973;128.234° West;-17.250762;17.251° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;59;59;35;35;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Belopol'skiy;Belopol skiy;679;61.9035;-17.25076243;231.7659728;-16.22999573;-18.27152824;232.8348866;230.6971264;LOLA2011;Europe;Russia;Crater, craters;AA;Houzeau;LAC-107;Adopted by IAU;01.01.1970 00:00;;Aristarch Apollonovich. Russian astronomer (1854-1934).;http://planetarynames.wr.usgs.gov/Feature/679
BELYAEV;AA2310N14311E;2310N14311;AA;Cràter;;;;Pavel I. Belyaev;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Cosmonauta;URSS;soviètic;20;segle 20è;??;1925;??;1970;Cosmonauta de la missió Voskhod 2 el 18 març 1965 amb Leonov.;143.111144;143.111144;143.111° East;23.096417;23.096° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;54;54;32;32;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Belyaev;Belyaev;682;55.9043;23.0964166;143.1111443;24.0182209;22.17461586;144.1132755;142.1090145;LOLA2011;Europe;Soviet;Crater, craters;AA;Mare Moscoviense;LAC-48;Adopted by IAU;01.01.1970 00:00;;Pavel Ivanovich. Soviet cosmonaut (1925-1970).;http://planetarynames.wr.usgs.gov/Feature/682
BENEDICT;AA0435N14154E;0435N14154;AA;Cràter;;;;F. G. Benedict;UAI 1985 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Químic;Estats Units;americà;20;segle 20è;??;1870;??;1957;??;141.53643;141.53643;141.536° East;4.349198;4.349° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;14;14;8;8;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Benedict;Benedict;689;13.8319;4.34919754;141.5364304;4.577272415;4.121126175;141.7651691;141.3076954;LOLA2011;North America;American;Crater, craters;AA;Mendeleev;LAC-66;Adopted by IAU;01.01.1976 00:00;;Francis Gano. American chemist, physiologist (1870-1957).;http://planetarynames.wr.usgs.gov/Feature/689
BERGMAN;AA0697N13749E;0697N13749;AA;Cràter;;;;Torbern Olof Bergman;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Químic;Suècia;suec;18;segle 18è;Katrineberg;1735;Medevi;1784;Mineralogista. Descobridor del níquel, del tungstè i de la composició dels carbonats.;137.489589;137.489589;137.490° East;6.973117;6.973° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;21;21;12;12;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Bergman;Bergman;700;22.5067;6.973117032;137.4895893;7.344228745;6.602006912;137.863802;137.1153774;LOLA2011;Europe;Sweden;Crater, craters;AA;Mendeleev;LAC-66;Adopted by IAU;01.01.1976 00:00;;Torbern Olof. Swedish chemist, mineralogist, astronomer (1735-1784).;http://planetarynames.wr.usgs.gov/Feature/700
BERGSTRAND;AA1872S17644E;1872S17644;AA;Cràter;;;;Carl Osten E. Bergstrand;UAI 1997 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Suècia;suec;20;segle 20è;Estocolm;1873;Uppsala;1948;Inventor d'una taula de refracció diferencial. Estudi dels satèl·lits d'Urà i de la corona solar. ;176.440539;176.440539;176.441° East;-18.724643;18.725° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;43;43;25;25;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Bergstrand;Bergstrand;701;42.9824;-18.72464315;176.4405394;-18.01589966;-19.43338585;177.1884212;175.6926479;LOLA2011;Europe;Sweden;Crater, craters;AA;Van de Graaff;LAC-104;Adopted by IAU;01.01.1970 00:00;;Carl Östen Emanuel. Swedish astronomer (1873-1948).;http://planetarynames.wr.usgs.gov/Feature/701
BERKNER;AA2513N10524W;2513N10524;AA;Cràter;;;;Lloyd V. Berkner;UAI 1979 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Geofísic;Estats Units;americà;20;segle 20è;??;1905;??;1967;??;-105.235714;254.764286;105.236° West;25.125921;25.126° North;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;86;86;51;51;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Berkner;Berkner;702;87.6163;25.12592127;254.7642858;26.57066154;23.68118477;256.360651;253.1677608;LOLA2011;North America;American;Crater, craters;AA;Robertson;LAC-54;Adopted by IAU;01.01.1970 00:00;;Lloyd Viel. American geophysicist (1905-1967).;http://planetarynames.wr.usgs.gov/Feature/702
BERLAGE;AA6304S16361W;6304S16361;AA;Cràter;;;;Hendrik P. Berlage;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Geofísic;Països Baixos;holandès;20;segle 20è;??;1896;??;1968;??;-163.608287;196.391713;163.608° West;-63.041412;63.041° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;92;92;54;54;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Berlage;Berlage;703;93.7469;-63.04141218;196.3917133;-61.51379967;-64.58107185;199.7081776;193.1909847;LOLA2011;Europe;Netherlands (Dutch);Crater, craters;AA;Minkowski;LAC-133;Adopted by IAU;01.01.1970 00:00;;Hendrik Petrus. Dutch geophysicist, meteorologist (1896-1968).;http://planetarynames.wr.usgs.gov/Feature/703
BHABHA;AA5550S16531W;5550S16531;AA;Cràter;;;;Homi Jehangir Bhabha;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Índia;indi;20;segle 20è;Bombay;1909;Mont Blanc;1966;Estudi sobre els raigs còsmics. President de la 1a conferència sobre les aplicacions pacífiques de l'energia nuclear feta a Ginebra en 1955. Mort en un accident d'avió. ;-165.311776;194.688224;165.312° West;-55.497108;55.497° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-030-H1 V-043-M;64;64;38;38;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Bhabha;Bhabha;728;70.2548;-55.49710794;194.6882242;-54.33868027;-56.65553474;196.7335949;192.6428585;LOLA2011;Asia;India;Crater, craters;AA;Minkowski;LAC-133;Adopted by IAU;01.01.1970 00:00;;Homi Jehangir. Indian physicist (1909-1966).;http://planetarynames.wr.usgs.gov/Feature/728
