NAME;LUN;LUN_REDUCED;NAME_TYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;RUKL;RUKL_C;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTH_KM;WIDE_KM;LENGTH_MI;WIDE_MI;HEIGHT_M;HEIGHT_FE;RAPPORT;PROFIL;GENERAL_1;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
NELIOTA 45;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2017;Non appliable;NELIOTA 45;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;62,1;62,1;62 ° 6 '  East;1,7;1 ° 42 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2017 12 13 @ 05:07:38.089 UT;R Magnitude = -99,99 +/- -99,99 & I Magnitude = 9,26 +/- 0,13 > Latitude : 1,7 ° +/- 0,5 ° > Longitude : 62,1 ° +/- 0,5 °;Frames R : 0 & Frames I : 1;Suspected Suspected Near Earth Object flash / Maximum duration : 0,033 / Airmass : 1,531;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 46;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2017;Non appliable;NELIOTA 46;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;73,4;73,4;73 ° 24 '  East;-36,9;36 ° 6 '  South;Visible face;South-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2017 12 14 @ 04:35:09.737 UT;R Magnitude = 7,94 +/- 0,05 & I Magnitude = 6,76 +/- 0,02 > Latitude : -36,9 ° +/- 0,5 ° > Longitude : 73,4 ° +/- 0,5 °;Frames R : 1 & Frames I : 4;Validated Near Earth Object Flash / Maximum duration : 0,132 / Airmass : 2,142;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 47;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 47;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;79,2;79,2;79 ° 12 '  East;-40,7;40 ° 18 '  South;Visible face;South-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 01 12 @ 03:54:03.027 UT;R Magnitude = 10,01 +/- 0,14 & I Magnitude = 9,31 +/- 0,07 > Latitude : -40,7 ° +/- 0,5 ° > Longitude : 79,2 ° +/- 0,5 °;Frames R : 1 & Frames I : 2;Validated True Near Earth Object flash / Maximum duration : 0,066 / Airmass : 2,733;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 48;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 48;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;71;71;71 ° 0 '  East;-13;13 ° 0 '  South;Visible face;South-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 03 10 @ 03:30:05.884 UT;R Magnitude = -99,99 +/- -99,99 & I Magnitude = 9,65 +/- 0,11 > Latitude : -13 ° +/- 1 ° > Longitude : 71 ° +/- 1 °;Frames R : 0 & Frames I : 1;Suspected Suspected Near Earth Object flash / Maximum duration : 0,033 / Airmass : 2,165;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 49;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 49;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-52;308;52 ° 0 '  West;-1,4;1 ° 36 '  South;Visible face;South-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 03 23 @ 17:24:19.012 UT;R Magnitude = 9,93 +/- 0,26 & I Magnitude = 8,62 +/- 0,06 > Latitude : -1,4 ° +/- 1 ° > Longitude : -52 ° +/- 1 °;Frames R : 1 & Frames I : 1;Validated Near Earth Object flash / Maximum duration : 0,033 / Airmass : 1,141;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 50;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 50;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;74,5;74,5;74 ° 30 '  East;21,7;21 ° 42 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 04 10 @ 03:36:57.535 UT;R Magnitude = 8,84 +/- 0,13 & I Magnitude = 8,08 +/- 0,05 > Latitude : 21,7 ° +/- 0,5 ° > Longitude : 74,5 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated Near Earth Object flash / Maximum duration : 0,033 / Airmass : 2,487;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 51;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 51;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;24,6;24,6;24 ° 36 '  East;4,3;4 ° 18 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 06 09 @ 02:29:18.467 UT;R Magnitude = 9,92 +/- 0,23 & I Magnitude = 9 +/- 0,09 > Latitude : 4,3 ° +/- 0,5 ° > Longitude : 24,6 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated Near Earth Object Flash / Maximum duration : 0,033 / Airmass : 2,414;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 52;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 52;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-36,9;323,1;36 ° 54 '  West;33,9;33 ° 54 '  North;Visible face;North-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 06 18 @ 19:16:44.473 UT;R Magnitude = 8,85 +/- 0,09 & I Magnitude = 8,82 +/- 0,1 > Latitude : 33,9 ° +/- 0,5 ° > Longitude : -36,9 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Suspected Suspected flash / Maximum duration : 0,033 / Airmass : 1,94;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 53;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 53;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;3,6;3,6;3 ° 36 '  East;-59;59 ° 0 '  South;Visible face;South-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 06 19 @ 19:12:09.650 UT;R Magnitude = 9,87 +/- 0,21 & I Magnitude = 9,03 +/- 0,09 > Latitude : -59 ° +/- 0,5 ° > Longitude : 3,6 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated Near Earth Object Flash / Maximum duration : 0,033 / Airmass : 1,562;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 54;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 54;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;17,4;17,4;17 ° 24 '  East;-58,2;58 ° 48 '  South;Visible face;South-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 06 19 @ 20:00:48.490 UT;R Magnitude = 9,92 +/- 0,28 & I Magnitude = 9,31 +/- 0,14 > Latitude : -58,2 ° +/- 0,5 ° > Longitude : 17,4 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated Near Earth Object Flash / Maximum duration : 0,033 / Airmass : 2,043;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 55;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 55;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;2,5;2,5;2 ° 30 '  East;-20;20 ° 0 '  South;Visible face;South-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 06 19 @ 20:04:09.773 UT;R Magnitude = 10,26 +/- 0,61 & I Magnitude = 8,63 +/- 0,11 > Latitude : -20 ° +/- 0,5 ° > Longitude : 2,5 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated Near Earth Object Flash / Maximum duration : 0,033 / Airmass : 2,043;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 56;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 56;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;46;46;46 ° 0 '  East;24,9;24 ° 54 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 07 09 @ 01:44:19.410 UT;R Magnitude = 11,16 +/- 0,28 & I Magnitude = 10,06 +/- 0,12 > Latitude : 24,9 ° +/- 0,5 ° > Longitude : 46 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated Near Earth Object flash / Maximum duration : 0,033 / Airmass : 2,981;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 57;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 57;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;33,8;33,8;33 ° 48 '  East;20,7;20 ° 42 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 08 06 @ 01:12:10.939 UT;R Magnitude = -99,99 +/- -99,99 & I Magnitude = 10,47 +/- 0,3 > Latitude : 20,7 ° +/- 0,5 ° > Longitude : 33,8 ° +/- 0,5 °;Frames R : 0 & Frames I : 1;Suspected Suspected Near Earth Object flash / Maximum duration : 0,033 / Airmass : 2,056;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 58;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 58;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;10,6;10,6;10 ° 36 '  East;-22,1;22 ° 54 '  South;Visible face;South-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 08 06 @ 01:57:43.686 UT;R Magnitude = 9,68 +/- 0,16 & I Magnitude = 8,14 +/- 0,04 > Latitude : -22,1 ° +/- 0,5 ° > Longitude : 10,6 ° +/- 0,5 °;Frames R : 1 & Frames I : 3;Validated True Near Earth Object flash / Maximum duration : 0,099 / Airmass : 1,624;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 59;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 59;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;67,2;67,2;67 ° 12 '  East;28,8;28 ° 48 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 08 06 @ 02:38:14.302 UT;R Magnitude = 9,16 +/- 0,09 & I Magnitude = 7,73 +/- 0,02 > Latitude : 28,8 ° +/- 0,5 ° > Longitude : 67,2 ° +/- 0,5 °;Frames R : 2 & Frames I : 3;Validated True Near Earth Object flash / Maximum duration : 0,099 / Airmass : 1,398;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 60;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2018;Non appliable;NELIOTA 60;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;61,8;61,8;61 ° 48 '  East;9,5;9 ° 30 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2018 08 06 @ 03:15:10.684 UT;R Magnitude = -99,99 +/- -99,99 & I Magnitude = 9,8 +/- 0,25 > Latitude : 9,5 ° +/- 0,5 ° > Longitude : 61,8 ° +/- 0,5 °;Frames R : 0 & Frames I : 1;Suspected Suspected Near Earth Object flash / Maximum duration : 0,033 / Airmass : 1,262;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
